,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39575,18,8,2,7,0,2,0,1,6,3,421,1,3,1,2,-1.8,93.876,-40.0,0.668,5008.7,1
39576,18,8,2,7,0,2,0,0,6,3,489,1,6,1,2,-1.8,93.876,-40.0,0.668,5008.7,1
39577,79,5,1,2,0,0,0,0,6,3,104,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,0
39578,79,5,1,2,0,0,0,0,6,3,126,1,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,0
39579,43,9,2,5,0,0,0,0,6,3,164,2,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,1
39580,52,0,1,6,0,2,0,0,6,3,556,2,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,1
39581,24,8,2,3,0,2,0,0,6,3,153,2,6,2,2,-1.8,93.876,-40.0,0.668,5008.7,1
39582,52,9,1,6,0,0,2,1,6,3,209,1,2,2,2,-1.8,93.876,-40.0,0.668,5008.7,1
39583,19,8,2,2,0,2,0,0,6,3,203,1,999,3,0,-1.8,93.876,-40.0,0.668,5008.7,0
39584,29,8,2,3,0,0,0,0,6,3,104,1,7,1,2,-1.8,93.876,-40.0,0.668,5008.7,0
39585,51,7,1,3,0,0,0,0,6,3,1267,1,999,1,0,-1.8,93.876,-40.0,0.668,5008.7,1
39586,32,8,2,7,0,2,0,0,6,4,188,2,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,1
39587,37,3,1,6,0,2,0,0,6,4,100,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,0
39588,24,8,2,3,0,0,0,0,6,4,389,1,7,2,2,-1.8,93.876,-40.0,0.672,5008.7,1
39589,24,8,2,3,0,2,0,0,6,4,329,1,1,2,2,-1.8,93.876,-40.0,0.672,5008.7,0
39590,24,8,2,3,0,2,0,0,6,4,173,1,999,3,0,-1.8,93.876,-40.0,0.672,5008.7,0
39591,24,8,2,3,0,2,0,0,6,4,258,1,3,5,2,-1.8,93.876,-40.0,0.672,5008.7,1
39592,52,0,1,6,0,2,0,0,6,4,338,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,1
39593,18,8,2,7,0,0,0,1,6,4,110,1,999,2,0,-1.8,93.876,-40.0,0.672,5008.7,0
39594,29,0,2,6,0,0,0,0,6,4,720,1,6,2,0,-1.8,93.876,-40.0,0.672,5008.7,0
39595,29,0,2,6,0,2,0,0,6,4,232,1,999,1,0,-1.8,93.876,-40.0,0.672,5008.7,1
39596,44,1,2,1,0,0,0,1,6,4,174,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,0
39597,27,8,1,3,0,2,0,1,6,4,54,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,0
39598,20,8,2,7,0,2,0,1,6,4,510,4,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,1
39599,48,0,2,6,0,2,0,0,6,4,121,4,999,1,0,-1.8,93.876,-40.0,0.672,5008.7,0
39600,46,4,1,2,0,2,0,1,6,4,16,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,0
39601,72,5,1,0,0,2,0,0,6,4,443,4,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,1
39602,36,9,1,5,0,2,0,0,6,2,109,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,0
39603,37,9,1,6,0,2,0,0,6,2,246,1,2,4,2,-1.8,93.876,-40.0,0.677,5008.7,1
39604,33,7,1,3,0,0,0,0,6,2,192,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,1
39605,52,0,1,6,0,2,2,0,6,2,250,1,3,5,2,-1.8,93.876,-40.0,0.677,5008.7,1
39606,52,0,1,6,0,0,0,0,6,2,195,1,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,1
39607,52,0,1,6,0,0,0,0,6,2,613,1,3,2,2,-1.8,93.876,-40.0,0.677,5008.7,1
39608,52,0,1,6,0,2,0,0,6,2,227,2,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,0
39609,19,8,2,0,0,2,0,0,6,2,220,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,0
39610,18,8,2,7,0,2,0,0,6,2,183,1,7,2,2,-1.8,93.876,-40.0,0.677,5008.7,0
39611,52,9,1,6,0,0,0,0,6,2,211,1,3,4,2,-1.8,93.876,-40.0,0.677,5008.7,1
39612,62,5,1,5,0,0,0,1,6,2,111,1,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,0
39613,31,8,2,7,0,0,0,0,6,2,243,2,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,1
39614,78,5,0,0,0,2,0,0,6,0,218,2,7,2,2,-1.8,93.876,-40.0,0.682,5008.7,0
39615,37,4,1,3,0,0,0,0,6,0,292,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,1
39616,44,9,1,6,0,2,0,0,6,0,662,2,2,1,2,-1.8,93.876,-40.0,0.682,5008.7,1
39617,30,8,2,3,0,0,0,1,6,0,300,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,1
39618,44,9,1,6,0,0,2,1,6,0,201,2,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0
39619,30,8,2,3,0,0,0,0,6,0,226,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
39620,60,5,1,5,0,2,0,0,6,0,110,2,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39621,44,9,1,6,0,0,0,0,6,0,113,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0
39622,42,5,2,0,1,2,2,0,6,0,116,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39623,44,0,2,6,0,2,0,0,6,0,211,4,3,1,2,-1.8,93.876,-40.0,0.682,5008.7,1
39624,33,1,1,1,0,0,0,1,6,1,165,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39625,82,5,1,3,1,2,0,0,6,1,135,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39626,22,8,2,7,0,2,0,0,6,1,171,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
39627,38,2,1,5,0,0,0,0,6,1,269,5,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,0
39628,41,0,1,6,0,0,0,1,6,1,128,2,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39629,38,2,1,5,0,2,0,0,6,1,583,6,2,4,2,-1.8,93.876,-40.0,0.682,5008.7,1
39630,46,0,2,3,0,2,0,0,6,1,522,6,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39631,56,9,1,5,0,2,0,1,6,1,483,5,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,1
39632,24,8,2,3,0,2,0,0,6,3,113,2,999,2,0,-1.8,93.876,-40.0,0.682,5008.7,0
39633,34,9,1,7,0,2,0,1,6,3,97,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,0
39634,54,9,1,6,0,2,0,1,6,3,172,5,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0
39635,50,0,1,6,0,1,1,0,6,4,801,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0
39636,59,0,0,0,0,2,0,0,6,4,193,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,1
39637,58,0,1,3,0,2,0,0,6,4,309,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7,1
39638,50,0,1,6,0,2,0,0,6,4,176,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7,1
39639,77,5,1,6,0,2,0,0,6,4,152,1,6,4,2,-1.8,93.876,-40.0,0.682,5008.7,1
39640,66,1,1,7,0,2,0,0,6,4,171,2,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
39641,50,0,1,3,0,2,0,0,6,4,333,1,999,2,0,-1.8,93.876,-40.0,0.682,5008.7,0
39642,61,4,1,6,0,0,0,0,6,4,228,2,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,1
39643,48,10,1,5,0,0,0,0,6,4,317,1,6,3,2,-1.8,93.876,-40.0,0.682,5008.7,1
39644,48,10,1,5,0,2,0,0,6,4,236,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
39645,50,0,1,3,0,0,0,0,6,4,208,2,3,5,2,-1.8,93.876,-40.0,0.682,5008.7,0
39646,40,9,1,5,0,2,0,0,6,4,248,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7,1
39647,30,0,2,3,0,2,0,0,6,4,144,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0
39648,60,0,1,7,0,2,0,0,6,4,762,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
39649,48,10,1,5,0,0,0,1,6,4,360,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7,1
39650,77,5,1,6,0,2,0,1,6,4,372,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7,1
39651,30,0,2,3,0,0,0,0,6,4,177,1,13,1,2,-1.8,93.876,-40.0,0.682,5008.7,0
39652,47,4,1,6,0,2,0,1,6,4,267,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7,0
39653,34,4,2,6,0,2,0,1,6,2,18,1,999,0,1,-1.8,93.876,-40.0,0.683,5008.7,0
39654,45,1,1,5,0,2,0,1,6,2,414,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,1
39655,92,5,1,7,0,2,0,0,6,2,271,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,0
39656,58,4,1,6,0,0,0,0,6,2,289,1,3,4,2,-1.8,93.876,-40.0,0.683,5008.7,1
39657,31,0,1,6,0,2,0,0,6,2,400,1,3,1,2,-1.8,93.876,-40.0,0.683,5008.7,1
39658,41,10,1,2,0,2,0,0,6,2,306,1,6,4,2,-1.8,93.876,-40.0,0.683,5008.7,1
39659,28,0,2,3,0,2,0,0,6,2,263,1,6,1,2,-1.8,93.876,-40.0,0.683,5008.7,1
39660,29,0,2,6,0,0,0,0,6,2,216,1,3,3,2,-1.8,93.876,-40.0,0.683,5008.7,1
39661,39,7,1,3,0,2,0,0,6,2,328,2,6,3,2,-1.8,93.876,-40.0,0.683,5008.7,1
39662,70,5,1,0,0,2,0,0,6,2,331,1,3,2,2,-1.8,93.876,-40.0,0.683,5008.7,1
39663,40,0,2,2,0,2,0,0,6,2,356,1,2,3,2,-1.8,93.876,-40.0,0.683,5008.7,1
39664,40,0,2,2,0,2,0,0,6,2,234,1,3,3,2,-1.8,93.876,-40.0,0.683,5008.7,1
39665,28,0,2,3,0,2,0,0,6,2,457,2,999,1,0,-1.8,93.876,-40.0,0.683,5008.7,0
39666,60,4,1,7,0,2,0,0,6,2,336,3,3,5,2,-1.8,93.876,-40.0,0.683,5008.7,1
39667,29,0,1,6,0,2,2,0,6,0,567,3,13,2,0,-1.8,93.876,-40.0,0.684,5008.7,1
39668,52,4,1,6,0,0,0,0,6,0,404,2,9,1,2,-1.8,93.876,-40.0,0.684,5008.7,1
39669,52,4,1,6,0,0,0,0,6,0,698,5,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,0
39670,30,0,2,3,0,2,0,0,6,0,532,5,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,1
39671,47,9,0,5,0,0,2,1,6,0,7,1,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,0
39672,32,0,1,6,0,0,0,1,6,0,389,4,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,0
39673,41,0,1,6,0,2,0,1,6,0,338,3,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,0
39674,68,5,1,0,0,2,2,0,6,0,220,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7,1
39675,33,9,1,5,0,2,0,0,6,0,700,4,3,4,2,-1.8,93.876,-40.0,0.684,5008.7,1
39676,76,5,1,0,0,2,0,0,6,0,1205,2,6,2,2,-1.8,93.876,-40.0,0.684,5008.7,1
39677,65,0,1,6,0,2,0,0,6,0,407,3,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,1
39678,77,5,1,7,0,2,2,0,6,0,318,3,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,0
39679,33,9,1,5,0,2,2,0,6,0,62,2,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,0
39680,52,4,1,6,0,2,0,0,6,0,787,3,3,3,2,-1.8,93.876,-40.0,0.684,5008.7,1
39681,33,0,2,6,0,2,0,0,6,0,396,5,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,1
39682,71,0,1,0,0,2,2,0,6,0,466,4,3,2,2,-1.8,93.876,-40.0,0.684,5008.7,1
39683,29,8,2,6,0,2,0,0,6,1,556,1,999,1,0,-1.8,93.876,-40.0,0.685,5008.7,1
39684,63,5,1,5,0,2,0,0,6,1,492,1,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,0
39685,33,0,1,6,0,2,0,0,6,1,740,1,3,2,2,-1.8,93.876,-40.0,0.685,5008.7,1
39686,33,0,1,6,0,2,2,0,6,1,312,2,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,0
39687,54,0,1,5,0,0,0,1,6,1,564,5,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,0
39688,60,1,1,0,0,2,0,0,6,1,272,2,6,2,2,-1.8,93.876,-40.0,0.685,5008.7,1
39689,33,0,1,6,0,0,0,0,6,1,157,2,15,3,0,-1.8,93.876,-40.0,0.685,5008.7,0
39690,63,5,1,5,0,2,2,0,6,1,444,2,14,1,2,-1.8,93.876,-40.0,0.685,5008.7,1
39691,33,9,1,6,0,2,0,0,6,1,508,1,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,1
39692,74,5,0,6,0,2,0,0,6,3,387,1,999,0,1,-1.8,93.876,-40.0,0.688,5008.7,1
39693,47,7,0,6,0,2,2,0,6,3,336,1,15,3,0,-1.8,93.876,-40.0,0.688,5008.7,1
39694,50,10,1,3,0,0,0,1,6,3,353,3,999,0,1,-1.8,93.876,-40.0,0.688,5008.7,1
39695,29,0,1,3,0,0,0,1,6,4,30,1,999,0,1,-1.8,93.876,-40.0,0.69,5008.7,0
39696,48,6,0,6,0,0,0,0,6,4,661,3,999,0,1,-1.8,93.876,-40.0,0.69,5008.7,1
39697,28,8,2,3,0,0,2,0,6,4,472,1,3,5,2,-1.8,93.876,-40.0,0.69,5008.7,1
39698,68,5,1,5,0,1,1,0,6,2,237,7,999,2,0,-1.8,93.876,-40.0,0.692,5008.7,0
39699,68,5,1,5,0,0,2,0,6,2,420,1,999,1,0,-1.8,93.876,-40.0,0.692,5008.7,1
39700,45,11,1,6,0,2,0,0,6,2,254,1,999,1,0,-1.8,93.876,-40.0,0.692,5008.7,0
39701,45,4,1,2,0,2,0,0,6,2,165,1,999,3,0,-1.8,93.876,-40.0,0.692,5008.7,0
39702,46,0,1,6,0,0,0,0,6,2,154,1,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,1
39703,31,0,1,5,0,2,2,0,6,2,291,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,1
39704,58,4,1,6,0,2,0,0,6,2,342,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,1
39705,31,10,2,3,0,0,0,0,6,2,339,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,0
39706,34,0,1,3,0,2,0,0,6,2,321,4,999,3,0,-1.8,93.876,-40.0,0.692,5008.7,0
39707,46,0,1,6,0,0,0,1,6,2,351,3,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,1
39708,28,8,2,6,0,1,1,0,6,0,226,3,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,1
39709,31,7,2,2,0,2,0,0,6,0,214,4,999,0,1,-1.8,93.876,-40.0,0.695,5008.7,1
39710,31,7,2,2,0,1,1,0,6,0,429,1,999,3,0,-1.8,93.876,-40.0,0.695,5008.7,0
39711,61,1,1,1,0,2,2,0,6,0,403,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,1
39712,41,4,1,7,0,2,0,0,6,0,588,1,18,2,0,-1.8,93.876,-40.0,0.695,5008.7,1
39713,34,0,1,6,0,0,0,0,6,0,145,1,999,2,0,-1.8,93.876,-40.0,0.695,5008.7,0
39714,34,0,1,6,0,2,0,0,6,0,407,3,8,3,0,-1.8,93.876,-40.0,0.695,5008.7,1
39715,29,7,2,3,0,2,0,0,6,0,122,1,999,2,0,-1.8,93.876,-40.0,0.695,5008.7,0
39716,45,6,1,3,0,0,0,0,6,0,374,1,999,1,0,-1.8,93.876,-40.0,0.695,5008.7,1
39717,28,8,2,6,0,1,1,0,6,0,1027,2,999,0,1,-1.8,93.876,-40.0,0.695,5008.7,1
39718,24,10,2,3,0,0,2,0,6,1,375,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39719,80,5,1,0,0,0,0,0,6,1,382,1,3,3,2,-1.8,93.876,-40.0,0.697,5008.7,1
39720,51,4,1,6,0,2,0,0,6,1,131,2,999,4,0,-1.8,93.876,-40.0,0.697,5008.7,0
39721,36,9,0,5,0,2,0,0,6,1,341,7,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,0
39722,79,5,1,2,0,2,2,0,6,1,260,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,0
39723,24,10,2,3,0,2,0,0,6,1,699,1,13,2,0,-1.8,93.876,-40.0,0.697,5008.7,1
39724,76,5,0,0,0,2,0,0,6,1,168,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,1
39725,45,9,2,6,0,0,0,0,6,3,146,2,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,1
39726,20,8,2,7,0,0,0,0,6,3,530,2,3,5,2,-1.8,93.876,-40.0,0.697,5008.7,1
39727,20,8,2,7,0,0,0,0,6,3,202,2,12,1,2,-1.8,93.876,-40.0,0.697,5008.7,1
39728,36,0,1,6,0,0,0,0,6,3,641,4,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39729,36,0,1,6,0,2,0,0,6,3,196,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39730,77,5,0,0,0,0,0,0,6,3,393,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39731,22,8,2,3,0,2,0,0,6,3,272,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39732,46,1,1,5,0,2,0,0,6,4,410,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39733,69,5,1,3,0,0,0,0,6,4,289,1,10,1,2,-1.8,93.876,-40.0,0.697,5008.7,1
39734,92,5,0,7,1,0,0,0,6,4,405,3,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,1
39735,64,3,1,7,0,2,0,1,6,4,671,3,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39736,31,9,0,6,0,0,0,0,6,4,175,3,7,3,2,-1.8,93.876,-40.0,0.697,5008.7,1
39737,84,5,1,2,0,2,0,0,6,4,267,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,0
39738,28,0,2,6,0,0,0,0,6,4,135,2,3,2,2,-1.8,93.876,-40.0,0.697,5008.7,1
39739,28,0,1,3,0,0,2,0,6,4,530,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
39740,70,5,0,3,0,2,0,1,6,4,283,2,4,2,2,-1.8,93.876,-40.0,0.697,5008.7,1
39741,29,7,2,3,0,2,0,1,6,2,93,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39742,60,5,1,3,0,0,0,0,6,2,181,3,6,1,2,-1.8,93.876,-40.0,0.699,5008.7,1
39743,49,9,1,6,0,0,0,0,6,2,188,1,999,1,0,-1.8,93.876,-40.0,0.699,5008.7,0
39744,49,9,1,6,0,2,0,0,6,2,820,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39745,36,0,1,6,0,2,2,0,6,2,1178,1,6,2,2,-1.8,93.876,-40.0,0.699,5008.7,1
39746,37,8,0,6,0,2,0,0,6,2,489,1,999,1,0,-1.8,93.876,-40.0,0.699,5008.7,1
39747,40,1,0,2,0,2,0,1,6,2,57,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39748,43,1,2,3,0,0,2,1,6,2,137,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39749,43,9,1,5,0,0,0,0,6,2,460,1,999,1,0,-1.8,93.876,-40.0,0.699,5008.7,1
39750,34,9,1,5,0,2,0,1,6,2,24,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39751,54,0,0,2,0,2,0,1,6,2,74,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39752,79,5,1,3,0,2,0,0,6,2,196,2,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39753,38,0,2,2,0,0,0,0,6,2,275,2,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39754,37,8,0,6,0,2,2,0,6,2,417,2,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39755,61,0,1,7,0,0,0,0,6,2,173,3,9,2,2,-1.8,93.876,-40.0,0.699,5008.7,1
39756,22,8,2,3,1,2,2,1,6,2,214,2,1,1,2,-1.8,93.876,-40.0,0.699,5008.7,1
39757,35,10,1,3,0,2,0,1,6,0,43,1,999,2,0,-1.8,93.876,-40.0,0.699,5008.7,0
39758,33,0,1,6,0,2,0,0,6,0,101,2,999,3,0,-1.8,93.876,-40.0,0.699,5008.7,0
39759,23,10,1,3,0,0,0,1,6,0,35,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39760,32,7,2,6,0,0,2,0,6,0,473,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39761,25,9,2,3,0,2,0,0,6,0,581,3,999,2,0,-1.8,93.876,-40.0,0.699,5008.7,0
39762,74,5,1,5,0,0,0,0,6,0,309,4,999,3,0,-1.8,93.876,-40.0,0.699,5008.7,0
39763,29,9,1,5,0,0,0,0,6,0,538,2,999,2,0,-1.8,93.876,-40.0,0.699,5008.7,1
39764,30,0,2,6,0,1,1,0,6,0,466,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39765,26,10,1,0,0,0,0,1,6,0,29,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39766,72,5,2,6,0,2,2,0,6,0,589,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39767,33,0,1,6,0,2,0,0,6,0,663,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,1
39768,72,5,2,6,0,0,0,0,6,0,114,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,0
39769,30,0,1,6,0,0,2,0,6,1,85,2,9,2,2,-1.8,93.876,-40.0,0.701,5008.7,0
39770,49,9,1,5,0,2,0,0,6,1,113,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,0
39771,31,11,2,3,0,2,2,1,6,1,664,1,2,1,2,-1.8,93.876,-40.0,0.701,5008.7,0
39772,56,10,1,2,0,0,0,0,6,1,540,1,999,1,0,-1.8,93.876,-40.0,0.701,5008.7,1
39773,29,9,2,3,0,0,0,0,6,1,158,1,13,3,0,-1.8,93.876,-40.0,0.701,5008.7,0
39774,27,8,2,2,0,2,2,0,6,1,775,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,1
39775,47,0,2,6,0,2,2,0,6,1,178,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,0
39776,31,11,2,3,0,0,0,0,6,1,392,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,1
39777,31,11,2,3,0,0,0,0,6,1,140,5,6,2,2,-1.8,93.876,-40.0,0.701,5008.7,0
39778,49,9,2,6,0,0,0,1,6,1,8,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,0
39779,42,4,2,3,0,2,0,1,6,1,113,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,0
39780,47,0,2,6,0,2,0,0,4,3,119,1,999,4,0,-1.7,94.055,-39.8,0.702,4991.6,0
39781,37,0,2,6,0,2,2,0,4,3,209,3,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,0
39782,29,0,1,6,0,2,0,0,4,3,201,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,1
39783,29,1,2,2,0,0,0,1,4,3,1563,1,6,2,2,-1.7,94.055,-39.8,0.702,4991.6,0
39784,25,7,2,7,0,2,0,0,4,3,318,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,1
39785,25,7,2,7,0,2,0,0,4,3,516,1,13,2,0,-1.7,94.055,-39.8,0.702,4991.6,1
39786,76,3,1,0,0,2,0,0,4,3,326,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,1
39787,25,7,2,7,0,2,0,0,4,3,154,2,3,3,2,-1.7,94.055,-39.8,0.702,4991.6,1
39788,25,7,2,7,0,2,0,0,4,3,383,2,999,2,0,-1.7,94.055,-39.8,0.702,4991.6,0
39789,39,0,1,3,0,2,0,0,4,3,165,2,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,0
39790,28,7,1,3,0,2,2,1,4,3,12,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,0
39791,29,0,1,6,0,0,2,0,4,3,347,3,5,1,2,-1.7,94.055,-39.8,0.702,4991.6,1
39792,23,9,2,5,1,2,2,0,4,3,421,1,4,3,2,-1.7,94.055,-39.8,0.702,4991.6,0
39793,59,5,0,5,0,0,0,1,4,3,8,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,0
39794,30,9,2,5,0,0,0,1,4,3,8,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,0
39795,76,3,1,0,0,0,0,0,4,3,296,5,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,1
39796,51,9,1,6,0,2,0,0,4,3,303,1,10,1,2,-1.7,94.055,-39.8,0.702,4991.6,1
39797,39,9,1,6,0,0,2,0,4,3,434,2,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,1
39798,20,9,2,5,0,2,0,1,4,3,52,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,0
39799,40,1,1,1,0,2,0,1,4,3,5,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,0
39800,52,0,0,6,0,2,0,1,4,3,36,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,0
39801,34,1,1,2,0,0,0,1,4,3,7,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,0
39802,22,0,2,6,0,0,0,0,4,4,407,1,3,1,2,-1.7,94.055,-39.8,0.704,4991.6,1
39803,48,0,0,3,0,0,0,0,4,4,657,1,6,1,2,-1.7,94.055,-39.8,0.704,4991.6,1
39804,29,9,2,5,0,2,0,0,4,4,226,2,6,1,2,-1.7,94.055,-39.8,0.704,4991.6,1
39805,29,0,2,6,0,2,0,0,4,4,147,1,999,2,0,-1.7,94.055,-39.8,0.704,4991.6,0
39806,34,0,1,3,0,2,0,0,4,4,238,1,6,2,2,-1.7,94.055,-39.8,0.704,4991.6,1
39807,34,0,1,3,0,2,0,0,4,4,161,1,5,1,2,-1.7,94.055,-39.8,0.704,4991.6,0
39808,32,10,2,5,0,2,2,0,4,4,310,1,999,0,1,-1.7,94.055,-39.8,0.704,4991.6,1
39809,31,7,1,3,0,0,2,1,4,0,35,1,999,0,1,-1.7,94.055,-39.8,0.707,4991.6,0
39810,52,6,1,6,0,2,0,1,4,0,32,1,999,0,1,-1.7,94.055,-39.8,0.707,4991.6,0
39811,38,1,1,1,0,0,2,0,4,0,148,2,3,2,2,-1.7,94.055,-39.8,0.707,4991.6,0
39812,38,1,1,1,0,0,0,0,4,0,346,2,5,3,2,-1.7,94.055,-39.8,0.707,4991.6,0
39813,38,1,1,1,0,2,0,0,4,0,106,1,999,2,0,-1.7,94.055,-39.8,0.707,4991.6,0
